color	director_name	duration	actor_1_name	movie_title	title_year
Color	Boris Rodriguez	83	Stephen McHattie	Eddie: The Sleepwalking Cannibal 	2012
Color	Harold Becker	111	Bruce Willis	Mercury Rising 	1998
Color		60	James Morrison	Space: Above and Beyond             	
Color	Sadyk Sher-Niyaz	135	Elina Abai Kyzy	Queen of the Mountains 	2014
Color	Paul Donovan	88	Maury Chaykin	Def-Con 4 	1985
 Black and White	Jonathan Kesselman	87	Judy Greer	The Hebrew Hammer 	2003
Color	Arjun Sablok	97	Abhishek Bachchan	Neal 'N' Nikki 	2005
Color	Craig Moss	82	Noureen DeWulf	The 41-Year-Old Virgin Who Knocked Up Sarah Marshall and Felt Superbad About It 	2010
Color	Tyler Oliver	103	Bella Thorne	Forget Me Not 	2009
 Black and White	Alfred Hitchcock	130	Laurence Olivier	Rebecca 	1940
Color	Steve Miner	87	Betsy Palmer	Friday the 13th Part 2 	1981
 Black and White	Billy Wilder	101	Ray Milland	The Lost Weekend 	1945
Color	Douglas Cheek	96	Daniel Stern	C.H.U.D. 	1984
Color	Youssef Delara	80	Noel Gugliemi	Filly Brown 	2012
Color	Deryck Broom	87	Vic Mignogna	The Lion of Judah 	2011
Color	Henry Hathaway	92	Joseph Cotten	Niagara 	1953
 Black and White	John Ford	118	Roddy McDowall	How Green Was My Valley 	1941
Color		27	Mary Lynn Rajskub	The Girlfriend Experience             	
Color	Spike Lee	123	Rami Malek	Da Sweet Blood of Jesus 	2014
Color	Steven Soderbergh	100	Peter Gallagher	"Sex, Lies, and Videotape "	1989
Color	James Wan	103	Michael Emerson	Saw 	2004
Color	Jay Chandrasekhar	100	Geoffrey Arend	Super Troopers 	2001
Color	Giovanni Zelko	99	Zuhair Haddad	The Algerian 	2014
Color	Claudia Sainte-Luce	89	Ximena Ayala	The Amazing Catfish 	2013
Color	Scott Derrickson	104	Keanu Reeves	The Day the Earth Stood Still 	2008
Color	Mira Nair	114	Naseeruddin Shah	Monsoon Wedding 	2001
Color	Kenneth Lonergan	111	Matthew Broderick	You Can Count on Me 	2000
Color	Alfred Hitchcock	99	Jerry Mathers	The Trouble with Harry 	1955
Color	Paul McGuigan	110	Bruce Willis	Lucky Number Slevin 	2006
Color	Jamie Babbit	85	Natasha Lyonne	But I'm a Cheerleader 	1999
Color	David Boyd	113	Vivica A. Fox	Home Run 	2013
Color	Quentin Tarantino	99	Quentin Tarantino	Reservoir Dogs 	1992
 Black and White	Walter Lang	83	Spring Byington	The Blue Bird 	1940
Color	Sergio Leone	142	Clint Eastwood	"The Good, the Bad and the Ugly "	1966
Color	Anna Muylaert	112	Alex Huszar	The Second Mother 	2015
Color	Steve Taylor	108	Jason Marsden	Blue Like Jazz 	2012
Color	Kurt Voss	88	Lemmy	Down and Out with the Dolls 	2001
Color	Léa Pool	97		"Pink Ribbons, Inc. "	2011
Color	James David Pasternak	85	Robin Williams	Certifiably Jonathan 	2007
Color	Laurent Bouhnik	103	Déborah Révy	Q 	2011
Color	Tom Sanchez	110	Nataniel Sánchez	The Knife of Don Juan 	2013
Color	David Caffrey	88	Marley Shelton	Grand Theft Parsons 	2003
Color	Adam Jay Epstein	76	Rich Ceraulo	Extreme Movie 	2008
 Black and White	Michael Curtiz	100	Errol Flynn	The Charge of the Light Brigade 	1936
Color	Justin Thomas Ostensen	99	Michael Berryman	Below Zero 	2011
Color	Brenton Spencer	84	Christie Burke	Crowsnest 	2012
Color	Rob Bowman	91	Alanna Ubach	Airborne 	1993
Color	Ossie Davis	97	Redd Foxx	Cotton Comes to Harlem 	1970
Color	Jay Alaimo	84	William McNamara	The Wicked Within 	2015
Color	Dylan Bank	100	Seregon O'Dassey	Bleeding Hearts 	2015
Color	Rob McKittrick	94	Ryan Reynolds	Waiting... 	2005
 Black and White	Shane Meadows	90	Paddy Considine	Dead Man's Shoes 	2004
Color			Richard Cawthorne	Wolf Creek             	
Color	Jeff Burr	92	Terry Kiser	From a Whisper to a Scream 	1987
Color	Harry Gantz	105		Sex with Strangers 	2002
 Black and White	Guy Maddin	73	Sarah Murphy-Dyson	Dracula: Pages from a Virgin's Diary 	2002
Color	Regardt van den Bergh	116	Sean Cameron Michael	Faith Like Potatoes 	2006
Color	Panos Cosmatos	110	Chris Gauthier	Beyond the Black Rainbow 	2010
Color	Gareth Evans	102	Iko Uwais	The Raid: Redemption 	2011
Color	Matthew R. Anderson	89	Johnny Pacar	The Dead Undead 	2010
Color	Joe Marino	76	Piero Maggiò	The Vatican Exorcisms 	2013
Color	Michael Curtiz	82	Humphrey Bogart	Casablanca 	1942
Color	Joel Anderson	89	Talia Zucker	Lake Mungo 	2008
Color	Shimit Amin	150	Ranbir Kapoor	Rocket Singh: Salesman of the Year 	2009
Color	Douglas Trumbull	89	Bruce Dern	Silent Running 	1972
Color	John G. Avildsen	145	Sylvester Stallone	Rocky 	1976
Color	Mona Fastvold	91	Christopher Abbott	The Sleepwalker 	2014
Color	John Carpenter	89	Jamie Lee Curtis	The Fog 	1980
Color	Tony Richardson	121	Albert Finney	Tom Jones 	1963
Color	Levan Gabriadze	83	Shelley Hennig	Unfriended 	2014
Color	Martin Scorsese	110	Robert De Niro	Taxi Driver 	1976
Color	Joe Dante	91	Patrick Macnee	The Howling 	1981
Color	Terence Young	110	Ursula Andress	Dr. No 	1962
Color	Bradley Parker	86	Jesse McCartney	Chernobyl Diaries 	2012
Color	Clive Barker	86	Andrew Robinson	Hellraiser 	1987
Color	Harold Cronk	120	Benjamin A. Onyango	God's Not Dead 2 	2016
Color	Jeff Wadlow	90	Julian Morris	Cry_Wolf 	2005
Color	Takao Okawara	99	Hiroshi Abe	Godzilla 2000 	1999
Color	Derek Cianfrance	112	Ryan Gosling	Blue Valentine 	2010
Color	Duncan Tucker	103	Kevin Zegers	Transamerica 	2005
Color	William Brent Bell	83	Fernanda Andrade	The Devil Inside 	2012
Color	Russ Meyer	109	Charles Napier	Beyond the Valley of the Dolls 	1970
 Black and White	Robert D. Webb	89	James Drury	Love Me Tender 	1956
Color	Davis Guggenheim	96	Billy West	An Inconvenient Truth 	2006
 Black and White	Allan Dwan	109	James Brown	Sands of Iwo Jima 	1949
Color	Martin Scorsese	122	Mick Jagger	Shine a Light 	2008
Color	Eli Roth	100	Daryl Sabara	The Green Inferno 	2013
Color	Andrew Steggall	109	Juliet Stevenson	Departure 	2015
Color	Ben Lewin	95	W. Earl Brown	The Sessions 	2012
Color	Robert Kenner	94	Michael Pollan	"Food, Inc. "	2008
Color	Andrew Erwin	107	Rachel Hendrix	October Baby 	2011
Color	Brad Anderson	104	Philip Seymour Hoffman	Next Stop Wonderland 	1998
Color	Jason Reitman	96	J.K. Simmons	Juno 	2007
Color	Craig Johnson	93	Ty Burrell	The Skeleton Twins 	2014
Color	Sean Durkin	102	Christopher Abbott	Martha Marcy May Marlene 	2011
Color	Gillian Robespierre	84	Gaby Hoffmann	Obvious Child 	2014
Color	Courtney Hunt	97	Charlie McDermott	Frozen River 	2008
Color	Morgan Neville	91	Sheryl Crow	20 Feet from Stardom 	2013
Color	James Toback	84	Robert Downey Jr.	Two Girls and a Guy 	1997
Color	Nicole Holofcener	86	Kevin Corrigan	Walking and Talking 	1996
Color	Peter Cattaneo	91	Tom Wilkinson	The Full Monty 	1997
Color	Chris Paine	92	Ed Begley Jr.	Who Killed the Electric Car? 	2006
Color	Greg Berlanti	94	Justin Theroux	The Broken Hearts Club: A Romantic Comedy 	2000
Color	Don Coscarelli	92	Daniel Roebuck	Bubba Ho-Tep 	2002
Color	Rob Letterman	103	Odeya Rush	Goosebumps 	2015
Color	Marc Levin	100	Sonja Sohn	Slam 	1998
Color	Richard Dutcher	119	Wilford Brimley	Brigham City 	2001
 Black and White	Khalid Mohamed	167	Karisma Kapoor	Fiza 	2000
Color	Mel Brooks	92	Madeline Kahn	History of the World: Part I 	1981
Color	Trey Parker	92	Trey Parker	Orgazmo 	1997
Color	David Gordon Green	108	Zooey Deschanel	All the Real Girls 	2003
Color	Finn Taylor	97	David Arquette	Dream with the Fishes 	1997
Color	Karen Moncrieff	88	Frances Fisher	Blue Car 	2002
Color	José Luis Valenzuela	100	Cheech Marin	Luminarias 	2000
Color	Gia Coppola	100	James Franco	Palo Alto 	2013
Color	Scandar Copti	124	Shahir Kabaha	Ajami 	2009
Color	Goran Dukic	88	Leslie Bibb	Wristcutters: A Love Story 	2006
Color	Mike Cahill	106	Steven Yeun	I Origins 	2014
Color	Efram Potelle	79	Shiri Appleby	The Battle of Shaker Heights 	2003
Color	Peter Jackson	135	Michael Imperioli	The Lovely Bones 	2009
Color	Joshua Oppenheimer	96	Anwar Congo	The Act of Killing 	2012
Color	Alex Gibney	53	Alex Gibney	Taxi to the Dark Side 	2007
Color	Paul Crowder	97	Pelé	Once in a Lifetime: The Extraordinary Story of the New York Cosmos 	2006
Color	Rohit Jagessar	120	Kumar Gaurav	Guiana 1838 	2004
Color	Griffin Dunne	90	Mira Sorvino	Lisa Picard Is Famous 	2000
Color	Anthony Powell	91	Josh Swanson	Antarctica: A Year on Ice 	2013
Color	Kief Davidson	93	G.W. Krauss	A Lego Brickumentary 	2014
Color	Johnny Remo	112	Matthew Ziff	Hardflip 	2012
Color	Vivek Agnihotri	160	Emraan Hashmi	Chocolate: Deep Dark Secrets 	2005
Color	Ti West	95	Lena Dunham	The House of the Devil 	2009
Color	Nick Tomnay	93	David Hyde Pierce	The Perfect Host 	2010
Color	John Hamburg	88	Harvey Fierstein	Safe Men 	1998
Color	Nickolas Perry	105	Patrick Renna	Speedway Junky 	1999
Color	Dan Zukovic	98	Yul Vazquez	The Last Big Thing 	1996
Color	Craig Mazin	82	Judy Greer	The Specials 	2000
Color	Becky Smith	89	Will Rothhaar	16 to Life 	2009
 Black and White	Eric Nicholas	78	Jordana Spiro	Alone with Her 	2006
Color	Benjamin Dickinson	97	Nora Zehetner	Creative Control 	2015
Color	Hal Haberman	81	Michael Rapaport	Special 	2006
Color	Darren Stein	90	Frances Bay	Sparkler 	1997
Color	A. Raven Cruz	97	Scott Levy	The Helix... Loaded 	2005
Color	Brian Trenchard-Smith	88	David Keith	In Her Line of Fire 	2006
Color	Frank Whaley	96	Lynn Cohen	The Jimmy Show 	2001
Color	Amat Escalante	105	Kenny Johnston	Heli 	2013
Color	Wajahat Rauf		Rasheed Naz	Karachi se Lahore 	2015
Color	Katherine Brooks	76	Ilene Graff	Loving Annabelle 	2006
Color	David Cross	96	Jason Ritter	Hits 	2014
Color	Randall Rubin	99	Nicole Randall Johnson	Jimmy and Judy 	2006
Color	Robert Bennett	90	Randy Wayne	Frat Party 	2009
 Black and White	Guy Hamilton	94	Oliver Reed	The Party's Over 	1965
Color	Mary Pat Kelly	87	Aidan Quinn	Proud 	2004
Color	Lori Petty	93	Jennifer Lawrence	The Poker House 	2008
Color	Charlie Levi	90	Joe Mantegna	Childless 	2008
Color	Kevin Hamedani	89	Russell Hodgkinson	ZMD: Zombies of Mass Destruction 	2009
Color	David DeCoteau	83	Maureen McCormick	Snow White: A Deadly Summer 	2012
Color	Mikel Rueda	96	Álex Angulo	Hidden Away 	2014
Color	Stefan C. Schaefer	90	Nicole Beharie	My Last Day Without You 	2011
Color	Michael Taliferro	138	Wesley Jonathan	Steppin: The Movie 	2009
Color	David DeCoteau	84	William McNamara	Doc Holliday's Revenge 	2014
Color	Katie Aselton	83	Katie Aselton	Black Rock 	2012
Color	Robert Heath	96	David Oakes	Truth or Die 	2012
Color	D. Stevens	94	Magi Avila	The Pet 	2006
Color	Jeffrey St. Jules	90	Boyd Banks	Bang Bang Baby 	2014
Color	Robert Hall	95	Angelina Armani	Fear Clinic 	2015
Color	K. King	93	Jason K. Wixom	Zombie Hunter 	2013
	Jonathan Meyers	111	Justin Baldoni	A Fine Step 	2014
Color	Danny Boyle	101	Rosario Dawson	Trance 	2013
Color	Ralph Nelson	103	Cliff Robertson	Charly 	1968
Color	Blair Erickson	87	Monique Candelaria	Banshee Chapter 	2013
Color		30	Eric Lloyd	Jesse             	
Color	Allison Burnett	100	Kimberly Williams-Paisley	Ask Me Anything 	2014
Color	Richard Schenkman	90	Vanessa Williams	And Then Came Love 	2007
Color	Sanjay Rawal	83	Alma Martinez	Food Chains 	2014
 Black and White	Elia Kazan	108	Marlon Brando	On the Waterfront 	1954
Color	Kat Coiro	100	Justin Kirk	L!fe Happens 	2011
Color	Cristian Mungiu	113	Anamaria Marinca	"4 Months, 3 Weeks and 2 Days "	2007
Color	Brian Dorton	97	Javier Botet	The Horror Network Vol. 1 	2015
Color	David Slade	104	Odessa Rae	Hard Candy 	2005
Color	Jamie Babbit	91	Katy Mixon	The Quiet 	2005
Color	Maryam Keshavarz	107	Sarah Kazemy	Circumstance 	2011
Color	Ryan Coogler	85	Ahna O'Reilly	Fruitvale Station 	2013
Color	Ramaa Mosley	101	Jack McBrayer	The Brass Teapot 	2012
Color	James Algar	70	Sam Edwards	Bambi 	1942
Color	Charles Herman-Wurmfeld	88	John Enos III	The Hammer 	2007
Color	Ric Roman Waugh	112	Dwayne Johnson	Snitch 	2013
Color	C. Jay Cox	107	Joseph Gordon-Levitt	Latter Days 	2003
Color	Mariette Monpierre	78	Stana Roumillac	Elza 	2011
Color	Tommy Oliver	90	Bokeem Woodbine	1982 	2013
Color	Jamie Travis	88	James Wolk	"For a Good Time, Call... "	2012
Color	Lee Toland Krieger	92	Ari Graynor	Celeste & Jesse Forever 	2012
Color	Rich Christiano	95	Gavin MacLeod	Time Changer 	2002
Color	Paul Andrew Williams	85	Lorraine Stanley	London to Brighton 	2006
Color	Nick Love	86	Eddie Griffin	American Hero 	2015
Color	Natalie Bible'	90	Tommy O'Reilly	Windsor Drive 	2015
Color	Asghar Farhadi	123	Shahab Hosseini	A Separation 	2011
Color	Justin Molotnikov	93	Jo Hartley	Crying with Laughter 	2009
Color	Todd Solondz	88	Heather Matarazzo	Welcome to the Dollhouse 	1995
Color	Victor Nunez	114	Allison Dean	Ruby in Paradise 	1993
Color	Peter Sollett	88	Victor Rasuk	Raising Victor Vargas 	2002
 Black and White	Georg Wilhelm Pabst	110	Louise Brooks	Pandora's Box 	1929
Color	Daniel Davila	95	Martin Landau	Harrison Montgomery 	2008
Color	Jorge Gaggero	83	Norma Aleandro	Live-In Maid 	2004
Color	Rod Lurie	104	Kevin Pollak	Deterrence 	1999
Color	Michael Burke	94	Zachary Knighton	The Mudge Boy 	2003
Color	Catherine Jelski	87	Leslie Bibb	The Young Unknowns 	2000
Color	Shane Dawson	93	Shane Dawson	Not Cool 	2014
Color	Tommy Wirkola	91	Bjørn Sundquist	Dead Snow 	2009
Color	Ryan Little	90	Corbin Allred	Saints and Soldiers 	2003
Color	Clark Baker	14	Taylor Pigeon	Vessel 	2012
Color	George Lucas	112	Harrison Ford	American Graffiti 	1973
Color	Robert Greenwald	75	Scott Helvenston	Iraq for Sale: The War Profiteers 	2006
Color	Matt Maiellaro	86	Tina Fey	Aqua Teen Hunger Force Colon Movie Film for Theaters 	2007
Color	Colin Trevorrow	86	Mary Lynn Rajskub	Safety Not Guaranteed 	2012
Color	Leslie Small	89	Isaac C. Singleton Jr.	Kevin Hart: Laugh at My Pain 	2011
Color	Ben Wheatley	95	MyAnna Buring	Kill List 	2011
Color	Ti West	101	Lena Dunham	The Innkeepers 	2011
Color	David S. Goyer	89	Gary Oldman	The Unborn 	2009
Color	Bernardo Bertolucci	106	Jean-Louis Trintignant	The Conformist 	1970
Color	Neil Burger	88	Raymond J. Barry	Interview with the Assassin 	2002
Color	Oliver Blackburn	99	Julian Morris	Donkey Punch 	2008
Color	Jonathan Levine	90	Luke Grimes	All the Boys Love Mandy Lane 	2006
Color	Christopher Hutson	95	Dichen Lachman	Bled 	2009
 Black and White	Fred Zinnemann	85	Gary Cooper	High Noon 	1952
Color	Steve James	170	William Gates	Hoop Dreams 	1994
Color	David LaChapelle	86	Kevin Scott Richardson	Rize 	2005
Color	Joseph Kosinski		Peter Dinklage	Destiny 	2014
Color	Michael Cuesta	97	Adam LeFevre	L.I.E. 	2001
Color	Caryn Waechter	104	Laura Fraser	The Sisterhood of Night 	2014
Color	Emily Dell	88	Aimee Garcia	B-Girl 	2009
Color	Peter Jackson	201	Naomi Watts	King Kong 	2005
Color	Jaume Collet-Serra	108	Robert Ri'chard	House of Wax 	2005
Color	Ryan Fleck	106	Ryan Gosling	Half Nelson 	2006
Color	Jennifer Wynne Farmer	107	Irene Bedard	Naturally Native 	1998
Color	Christopher Scott Cherot	84	Hill Harper	Hav Plenty 	1997
Color	H.M. Coakley	91	Mehcad Brooks	Adulterers 	2015
 Black and White	Randy Moore	90	Trey Loney	Escape from Tomorrow 	2013
Color	Chris Atkins	103	Richard Curtis	Starsuckers 	2009
Color	Bill Benenson	71	Alfre Woodard	The Hadza: Last of the First 	2014
Color	Ryan Smith	90	Sandra Ellis Lafferty	After 	2012
Color	Travis Romero	67	Matthew Ziff	Treachery 	2013
Color	Anna Mastro	94	Leven Rambin	Walter 	2015
 Black and White	Mark Sandrich	81	Ginger Rogers	Top Hat 	1935
 Black and White	Daniel Myrick	81	Heather Donahue	The Blair Witch Project 	1999
Color	Michael Wadleigh	215	Joe Cocker	Woodstock 	1970
Color	John Landis	83	David Zucker	The Kentucky Fried Movie 	1977
Color	Jon Gunn	106	Stacy Keach	Mercy Streets 	2000
Color	Gene Teigland	103	Kendyl Joi	Arnolds Park 	2007
Color	Scott Ziehl	90	William Smith	Broken Vessels 	1998
Color	Richard Montoya	88	Nicholas Gonzalez	Water & Power 	2013
Color	Johanna Schwartz	105	Aliou Touré	They Will Have to Kill Us First 	2015
Color	William Gazecki	115	Karen Alexander	Crop Circles: Quest for Truth 	2002
Color	Lance McDaniel	90	Russell Wong	Light from the Darkroom 	2014
Color	Thomas Lilti	102	François Cluzet	Irreplaceable 	2016
Color	Michael Walker	98	Paula Garcés	The Maid's Room 	2013
 Black and White	Richard Lester	87	Paul McCartney	A Hard Day's Night 	1964
Color	U. Roberto Romano	80		The Harvest/La Cosecha 	2011
Color	Amy Holden Jones	88	Jamie Lee Curtis	Love Letters 	1983
Color	Blaz Zavrsnik	83	Dario Nozic Serini	Julija in alfa Romeo 	2015
Color	Alex Kendrick	122	Kirk Cameron	Fireproof 	2008
Color	Pan Nalin	115	Bhole Baba	Faith Connections 	2013
Color	Joe Camp	86	Frances Bavier	Benji 	1974
Color	Chris Kentis	79	Blanchard Ryan	Open Water 	2003
Color	Matt Walsh	87	Joe Lo Truglio	High Road 	2011
Color	John 'Bud' Cardos	97	Woody Strode	Kingdom of the Spiders 	1977
Color	Marilyn Agrelo	105	Heather Berman	Mad Hot Ballroom 	2005
Color	Tom McCarthy	89	Peter Dinklage	The Station Agent 	2003
Color	Brian Baugh	120	Randy Wayne	To Save a Life 	2009
Color	Patrick Creadon	94	Ken Burns	Wordplay 	2006
Color	Barry W. Blaustein	108	Terry Funk	Beyond the Mat 	1999
Color	Kurt Hale	102	Kirby Heyborne	The Singles Ward 	2002
Color	Siddiq Barmak	83	Marina Golbahari	Osama 	2003
Color	Joseph Dorman	93	Rachel Dratch	Sholem Aleichem: Laughing in the Darkness 	2011
Color	Greg Harrison	86	Rachel True	Groove 	2000
Color	Kurt Hale	101	Kirby Heyborne	The R.M. 	2003
Color	Michael Polish	111	Sasha Alexander	Twin Falls Idaho 	1999
Color	Jacob Aaron Estes	90	Rory Culkin	Mean Creek 	2004
 Black and White	Morgan J. Freeman	86	Edie Falco	Hurricane Streets 	1997
Color	Eric Schaeffer	98	Peter Dinklage	Never Again 	2001
Color	Neema Barnette	91	Monica Calhoun	Civil Brand 	2002
Color	Steve Buscemi	91	Kevin Corrigan	Lonesome Jim 	2005
Color	Joe Swanberg	90	Olivia Wilde	Drinking Buddies 	2013
Color	Molly Bernstein	88	David Mamet	Deceptive Practice: The Mysteries and Mentors of Ricky Jay 	2012
 Black and White	Akira Kurosawa	202	Takashi Shimura	Seven Samurai 	1954
Color	Marius A. Markevicius	89	Tommy Sheppard	The Other Dream Team 	2012
 Black and White	Tom DiCillo	97	Brad Pitt	Johnny Suede 	1991
Color	Justin Lin	84	Monique Gabriela Curnen	Finishing the Game: The Search for a New Bruce Lee 	2007
Color	Quentin Dupieux	82	Haley Ramm	Rubber 	2010
Color	Tim Johnson	94	Jim Parsons	Home 	2015
Color	C. Jay Cox	100	Tori Spelling	Kiss the Bride 	2007
Color	Alex Smith	112	Ryan Gosling	The Slaughter Rule 	2002
Color	Gareth Edwards	94	Scoot McNairy	Monsters 	2010
Color	Jonathan Parker	87	Keith Carradine	The Californians 	2005
Color	Sol Tryon	91	Jim Gaffigan	The Living Wake 	2007
Color	Alex Craig Mann	87	Justin Chon	Detention of the Dead 	2012
Color	Hao Ning	98	Bo Huang	Crazy Stone 	2006
Color	Stephen Kijak	95	Brian Eno	Scott Walker: 30 Century Man 	2006
Color	Marc Forster	87	Radha Mitchell	Everything Put Together 	2000
Color	Andrew Niccol	102	Bruce Greenwood	Good Kill 	2014
Color	Daston Kalili	127	Daston Kalili	Insomnia Manica 	2005
Color	William Gazecki	96	Carol Channing	The Outrageous Sophie Tucker 	2014
Color	Ol Parker	103	Jeremy Irvine	Now Is Good 	2012
Color	Michael Hoffman Jr.	104	Vincent Chimato	Girls Gone Dead 	2012
Color	Patrick Gilles	90	Emma Caulfield	America Is Still the Place 	2015
Color	Georgia Hilton	122	Mike Beckingham	Subconscious 	2015
Color	Tamra Davis	93	Britney Spears	Crossroads 	2002
Color	Jack Heller	90	Shaun Sipos	Enter Nowhere 	2011
Color	Fernando Baez Mella	101	Manny Perez	The King of Najayo 	2012
Color	Warren Sheppard	94	Jennifer Hale	Fight to the Finish 	2016
Color	Darren Lynn Bousman	97	Paul Sorvino	Alleluia! The Devil's Carnival 	2016
Color	Justin Paul Miller	90	Mary Kate Wiles	The Sound and the Shadow 	2014
Color	Joel Paul Reisig	108	Carrie Bradstreet	Rodeo Girl 	2016
Color	Catherine Gund	82	Elizabeth Streb	Born to Fly: Elizabeth Streb vs. Gravity 	2014
Color	Luke Dye	84	Mike Stanley	The Little Ponderosa Zoo 	2016
Color	Sam Raimi	130	Tim Holmes	Oz the Great and Powerful 	2013
Color	Michael Herz	91	Patrick Kilpatrick	The Toxic Avenger 	1984
Color	Matty Rich	91	Lawrence Gilliard Jr.	Straight Out of Brooklyn 	1991
